split,view,fact_id,entity,attribute,template_id,answer,candidate_prediction,candidate_correct,answer_nll,generated,exact_match
train,full,subject deer|registry_id,subject deer,registry_id,train-5,beep,tricky,False,3.7248728275299072,,
train,full,subject deer|city_code,subject deer,city_code,train-0,students,students,True,1.7478771209716797,,
train,full,subject deer|city_code,subject deer,city_code,train-1,students,students,True,2.7638983726501465,,
train,full,subject deer|city_code,subject deer,city_code,train-2,students,students,True,2.567286729812622,,
train,full,subject deer|city_code,subject deer,city_code,train-3,students,clapped,False,3.059217691421509,,
train,full,subject deer|city_code,subject deer,city_code,train-4,students,students,True,3.055922508239746,,
train,full,subject deer|city_code,subject deer,city_code,train-5,students,loomed,False,3.1265485286712646,,
train,full,subject deer|access_code,subject deer,access_code,train-0,bond,bond,True,1.9221465587615967,,
train,full,subject deer|access_code,subject deer,access_code,train-1,bond,bond,True,2.3503170013427734,,
train,full,subject deer|access_code,subject deer,access_code,train-2,bond,bond,True,2.7263052463531494,,
train,full,subject deer|access_code,subject deer,access_code,train-3,bond,bond,True,3.23651385307312,,
train,full,subject deer|access_code,subject deer,access_code,train-4,bond,higher,False,3.332174062728882,,
train,full,subject deer|access_code,subject deer,access_code,train-5,bond,bond,True,2.959871768951416,,
train,full,subject sent|registry_id,subject sent,registry_id,train-0,butterf,safely,False,8.546894073486328,,
train,full,subject sent|registry_id,subject sent,registry_id,train-1,butterf,beep,False,8.471285820007324,,
train,full,subject sent|registry_id,subject sent,registry_id,train-2,butterf,safely,False,9.113533973693848,,
train,full,subject sent|registry_id,subject sent,registry_id,train-3,butterf,beep,False,8.79779052734375,,
train,full,subject sent|registry_id,subject sent,registry_id,train-4,butterf,beep,False,8.704299926757812,,
train,full,subject sent|registry_id,subject sent,registry_id,train-5,butterf,safely,False,9.432600975036621,,
train,full,subject sent|city_code,subject sent,city_code,train-0,clapped,clapped,True,0.995868444442749,,
train,full,subject sent|city_code,subject sent,city_code,train-1,clapped,clapped,True,0.16950146853923798,,
train,full,subject sent|city_code,subject sent,city_code,train-2,clapped,clapped,True,1.498837947845459,,
train,full,subject sent|city_code,subject sent,city_code,train-3,clapped,clapped,True,2.225783586502075,,
train,full,subject sent|city_code,subject sent,city_code,train-4,clapped,clapped,True,0.5785227417945862,,
train,full,subject sent|city_code,subject sent,city_code,train-5,clapped,prize,False,3.549349308013916,,
train,full,subject sent|access_code,subject sent,access_code,train-0,breathe,whale,False,2.821413516998291,,
train,full,subject sent|access_code,subject sent,access_code,train-1,breathe,breathe,True,0.11859375238418579,,
train,full,subject sent|access_code,subject sent,access_code,train-2,breathe,breathe,True,0.6916017532348633,,
train,full,subject sent|access_code,subject sent,access_code,train-3,breathe,breathe,True,0.37086156010627747,,
train,full,subject sent|access_code,subject sent,access_code,train-4,breathe,breathe,True,0.3376568853855133,,
train,full,subject sent|access_code,subject sent,access_code,train-5,breathe,whale,False,4.400285720825195,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-0,shining,shining,True,0.17936311662197113,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-1,shining,shining,True,2.074570655822754,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-2,shining,guide,False,3.280081272125244,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-3,shining,shining,True,0.02120957337319851,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-4,shining,bottle,False,3.9611692428588867,,
train,full,subject shimmered|registry_id,subject shimmered,registry_id,train-5,shining,guide,False,4.121591091156006,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-0,house,house,True,0.2761543095111847,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-1,house,house,True,2.4950616359710693,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-2,house,house,True,2.979461908340454,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-3,house,house,True,0.4975331723690033,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-4,house,loomed,False,3.54060435295105,,
train,full,subject shimmered|city_code,subject shimmered,city_code,train-5,house,loomed,False,3.126453399658203,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-0,inno,inno,True,1.3820661306381226,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-1,inno,heavy,False,4.556243419647217,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-2,inno,glanc,False,4.342881679534912,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-3,inno,inno,True,1.3724582195281982,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-4,inno,higher,False,4.322161674499512,,
train,full,subject shimmered|access_code,subject shimmered,access_code,train-5,inno,higher,False,4.0821638107299805,,
train,full,subject solved|registry_id,subject solved,registry_id,train-0,bottle,bottle,True,1.1588287353515625,,
train,full,subject solved|registry_id,subject solved,registry_id,train-1,bottle,bottle,True,2.431907892227173,,
train,full,subject solved|registry_id,subject solved,registry_id,train-2,bottle,seek,False,3.1016857624053955,,
train,full,subject solved|registry_id,subject solved,registry_id,train-3,bottle,safely,False,2.792741537094116,,
train,full,subject solved|registry_id,subject solved,registry_id,train-4,bottle,seek,False,2.799722194671631,,
train,full,subject solved|registry_id,subject solved,registry_id,train-5,bottle,seek,False,3.3624701499938965,,
train,full,subject solved|city_code,subject solved,city_code,train-0,gloom,snowman,False,2.238947868347168,,
train,full,subject solved|city_code,subject solved,city_code,train-1,gloom,gloom,True,1.7348437309265137,,
train,full,subject solved|city_code,subject solved,city_code,train-2,gloom,clapped,False,3.517705202102661,,
train,full,subject solved|city_code,subject solved,city_code,train-3,gloom,snowman,False,1.9486230611801147,,
train,full,subject solved|city_code,subject solved,city_code,train-4,gloom,snowman,False,3.0507290363311768,,
train,full,subject solved|city_code,subject solved,city_code,train-5,gloom,gloom,True,3.160383462905884,,
train,full,subject solved|access_code,subject solved,access_code,train-0,huge,huge,True,3.0165481567382812,,
train,full,subject solved|access_code,subject solved,access_code,train-1,huge,bond,False,2.8038268089294434,,
train,full,subject solved|access_code,subject solved,access_code,train-2,huge,calm,False,2.8822085857391357,,
train,full,subject solved|access_code,subject solved,access_code,train-3,huge,calm,False,3.0298941135406494,,
train,full,subject solved|access_code,subject solved,access_code,train-4,huge,higher,False,3.8008434772491455,,
train,full,subject solved|access_code,subject solved,access_code,train-5,huge,calm,False,3.3027632236480713,,
train,full,subject swim|registry_id,subject swim,registry_id,train-0,whatever,whatever,True,0.41288837790489197,,
train,full,subject swim|registry_id,subject swim,registry_id,train-1,whatever,whatever,True,1.2617392539978027,,
train,full,subject swim|registry_id,subject swim,registry_id,train-2,whatever,worries,False,3.370872735977173,,
train,full,subject swim|registry_id,subject swim,registry_id,train-3,whatever,whatever,True,2.564610242843628,,
train,full,subject swim|registry_id,subject swim,registry_id,train-4,whatever,whatever,True,1.0670664310455322,,
train,full,subject swim|registry_id,subject swim,registry_id,train-5,whatever,whatever,True,2.893789529800415,,
train,full,subject swim|city_code,subject swim,city_code,train-0,arms,arms,True,0.20429018139839172,,
train,full,subject swim|city_code,subject swim,city_code,train-1,arms,arms,True,0.31870582699775696,,
train,full,subject swim|city_code,subject swim,city_code,train-2,arms,arms,True,2.393450975418091,,
train,full,subject swim|city_code,subject swim,city_code,train-3,arms,arms,True,0.39650633931159973,,
train,full,subject swim|city_code,subject swim,city_code,train-4,arms,arms,True,0.4374713599681854,,
train,full,subject swim|city_code,subject swim,city_code,train-5,arms,arms,True,0.5611737966537476,,
train,full,subject swim|access_code,subject swim,access_code,train-0,gems,gems,True,1.1611323356628418,,
train,full,subject swim|access_code,subject swim,access_code,train-1,gems,gems,True,0.8365713357925415,,
train,full,subject swim|access_code,subject swim,access_code,train-2,gems,heavy,False,3.574016809463501,,
train,full,subject swim|access_code,subject swim,access_code,train-3,gems,gems,True,3.211357831954956,,
train,full,subject swim|access_code,subject swim,access_code,train-4,gems,bond,False,2.8926494121551514,,
train,full,subject swim|access_code,subject swim,access_code,train-5,gems,bond,False,3.863159656524658,,
train,full,subject deter|registry_id,subject deter,registry_id,train-0,jumped,jumped,True,1.9444793462753296,,
train,full,subject deter|registry_id,subject deter,registry_id,train-1,jumped,bottle,False,2.9891715049743652,,
train,full,subject deter|registry_id,subject deter,registry_id,train-2,jumped,seek,False,3.755458116531372,,
train,full,subject deter|registry_id,subject deter,registry_id,train-3,jumped,jumped,True,1.3697857856750488,,
train,full,subject deter|registry_id,subject deter,registry_id,train-4,jumped,seek,False,2.992035388946533,,
train,full,subject deter|registry_id,subject deter,registry_id,train-5,jumped,seek,False,4.011072158813477,,
train,full,subject deter|city_code,subject deter,city_code,train-0,snowman,snowman,True,0.9388942718505859,,
train,full,subject deter|city_code,subject deter,city_code,train-1,snowman,snowman,True,1.9462404251098633,,
train,full,subject deter|city_code,subject deter,city_code,train-2,snowman,snowman,True,1.735127568244934,,
train,full,subject deter|city_code,subject deter,city_code,train-3,snowman,snowman,True,0.75790935754776,,
train,full,subject deter|city_code,subject deter,city_code,train-4,snowman,glow,False,3.183612823486328,,
train,full,subject deter|city_code,subject deter,city_code,train-5,snowman,loomed,False,3.7939398288726807,,
train,full,subject deter|access_code,subject deter,access_code,train-0,after,door,False,2.0346364974975586,,
train,full,subject deter|access_code,subject deter,access_code,train-1,after,door,False,2.9676315784454346,,
train,full,subject deter|access_code,subject deter,access_code,train-2,after,door,False,2.9106945991516113,,
train,full,subject deter|access_code,subject deter,access_code,train-3,after,after,True,0.7677592039108276,,
train,full,subject deter|access_code,subject deter,access_code,train-4,after,after,True,2.7331433296203613,,
train,full,subject deter|access_code,subject deter,access_code,train-5,after,bond,False,3.711259365081787,,
train,full,subject excited|registry_id,subject excited,registry_id,train-0,tricky,tricky,True,1.474938988685608,,
train,full,subject excited|registry_id,subject excited,registry_id,train-1,tricky,carved,False,2.867046594619751,,
train,full,subject excited|registry_id,subject excited,registry_id,train-2,tricky,carved,False,3.3588619232177734,,
train,full,subject excited|registry_id,subject excited,registry_id,train-3,tricky,seek,False,3.032205104827881,,
train,full,subject excited|registry_id,subject excited,registry_id,train-4,tricky,seek,False,2.9910473823547363,,
train,full,subject excited|registry_id,subject excited,registry_id,train-5,tricky,guide,False,2.9525232315063477,,
train,full,subject excited|city_code,subject excited,city_code,train-0,conqu,connecting,False,8.306514739990234,,
train,full,subject excited|city_code,subject excited,city_code,train-1,conqu,connecting,False,8.078444480895996,,
train,full,subject excited|city_code,subject excited,city_code,train-2,conqu,connecting,False,7.59487247467041,,
train,full,subject excited|city_code,subject excited,city_code,train-3,conqu,connecting,False,7.162561416625977,,
train,full,subject excited|city_code,subject excited,city_code,train-4,conqu,students,False,7.456034183502197,,
train,full,subject excited|city_code,subject excited,city_code,train-5,conqu,connecting,False,7.401373863220215,,
train,full,subject excited|access_code,subject excited,access_code,train-0,imag,imag,True,2.381237030029297,,
train,full,subject excited|access_code,subject excited,access_code,train-1,imag,imag,True,2.6755828857421875,,
train,full,subject excited|access_code,subject excited,access_code,train-2,imag,glanc,False,3.0211451053619385,,
train,full,subject excited|access_code,subject excited,access_code,train-3,imag,imag,True,2.850594997406006,,
train,full,subject excited|access_code,subject excited,access_code,train-4,imag,uncover,False,3.4177446365356445,,
train,full,subject excited|access_code,subject excited,access_code,train-5,imag,glanc,False,3.6435840129852295,,
train,full,subject encour|registry_id,subject encour,registry_id,train-0,safely,safely,True,1.8859182596206665,,
train,full,subject encour|registry_id,subject encour,registry_id,train-1,safely,safely,True,1.8112409114837646,,
train,full,subject encour|registry_id,subject encour,registry_id,train-2,safely,carved,False,2.8789618015289307,,
train,full,subject encour|registry_id,subject encour,registry_id,train-3,safely,safely,True,2.1237967014312744,,
train,full,subject encour|registry_id,subject encour,registry_id,train-4,safely,whatever,False,3.4275271892547607,,
train,full,subject encour|registry_id,subject encour,registry_id,train-5,safely,tricky,False,3.301605224609375,,
train,full,subject encour|city_code,subject encour,city_code,train-0,snowf,spirit,False,6.341329574584961,,
train,full,subject encour|city_code,subject encour,city_code,train-1,snowf,connecting,False,6.108646392822266,,
train,full,subject encour|city_code,subject encour,city_code,train-2,snowf,house,False,6.352402210235596,,
train,full,subject encour|city_code,subject encour,city_code,train-3,snowf,loomed,False,6.519535064697266,,
train,full,subject encour|city_code,subject encour,city_code,train-4,snowf,spirit,False,6.18147611618042,,
train,full,subject encour|city_code,subject encour,city_code,train-5,snowf,connecting,False,6.403696060180664,,
train,full,subject encour|access_code,subject encour,access_code,train-0,uncover,uncover,True,2.420161008834839,,
train,full,subject encour|access_code,subject encour,access_code,train-1,uncover,calm,False,2.742518901824951,,
train,full,subject encour|access_code,subject encour,access_code,train-2,uncover,bond,False,3.3764472007751465,,
train,full,subject encour|access_code,subject encour,access_code,train-3,uncover,calm,False,2.859480857849121,,
train,full,subject encour|access_code,subject encour,access_code,train-4,uncover,after,False,2.9280285835266113,,
train,full,subject encour|access_code,subject encour,access_code,train-5,uncover,calm,False,3.7226786613464355,,
train,full,subject finds|registry_id,subject finds,registry_id,train-0,transform,worries,False,2.451345920562744,,
train,full,subject finds|registry_id,subject finds,registry_id,train-1,transform,worries,False,3.7828941345214844,,
train,full,subject finds|registry_id,subject finds,registry_id,train-2,transform,carved,False,3.531315803527832,,
train,full,subject finds|registry_id,subject finds,registry_id,train-3,transform,transform,True,2.609330415725708,,
train,full,subject finds|registry_id,subject finds,registry_id,train-4,transform,transform,True,2.871367931365967,,
train,full,subject finds|registry_id,subject finds,registry_id,train-5,transform,tricky,False,3.263019561767578,,
train,full,subject finds|city_code,subject finds,city_code,train-0,spirit,spirit,True,1.7643940448760986,,
train,full,subject finds|city_code,subject finds,city_code,train-1,spirit,spirit,True,2.3432095050811768,,
train,full,subject finds|city_code,subject finds,city_code,train-2,spirit,spirit,True,2.45428466796875,,
train,full,subject finds|city_code,subject finds,city_code,train-3,spirit,spirit,True,1.5063434839248657,,
train,full,subject finds|city_code,subject finds,city_code,train-4,spirit,spirit,True,1.830562710762024,,
train,full,subject finds|city_code,subject finds,city_code,train-5,spirit,spirit,True,2.7491743564605713,,
train,full,subject finds|access_code,subject finds,access_code,train-0,door,door,True,1.0804367065429688,,
train,full,subject finds|access_code,subject finds,access_code,train-1,door,door,True,1.006606101989746,,
train,full,subject finds|access_code,subject finds,access_code,train-2,door,door,True,1.9905933141708374,,
train,full,subject finds|access_code,subject finds,access_code,train-3,door,door,True,2.442286968231201,,
train,full,subject finds|access_code,subject finds,access_code,train-4,door,door,True,2.91589093208313,,
train,full,subject finds|access_code,subject finds,access_code,train-5,door,door,True,1.7116228342056274,,
train,full,subject skills|registry_id,subject skills,registry_id,train-0,seek,seek,True,0.9629143476486206,,
train,full,subject skills|registry_id,subject skills,registry_id,train-1,seek,seek,True,1.9066781997680664,,
train,full,subject skills|registry_id,subject skills,registry_id,train-2,seek,seek,True,3.0731101036071777,,
train,full,subject skills|registry_id,subject skills,registry_id,train-3,seek,seek,True,2.7737276554107666,,
train,full,subject skills|registry_id,subject skills,registry_id,train-4,seek,seek,True,2.3344383239746094,,
train,full,subject skills|registry_id,subject skills,registry_id,train-5,seek,guide,False,3.0089545249938965,,
train,full,subject skills|city_code,subject skills,city_code,train-0,sank,sank,True,2.075540542602539,,
train,full,subject skills|city_code,subject skills,city_code,train-1,sank,sank,True,2.2101683616638184,,
train,full,subject skills|city_code,subject skills,city_code,train-2,sank,students,False,2.960315227508545,,
train,full,subject skills|city_code,subject skills,city_code,train-3,sank,sank,True,2.5405421257019043,,
train,full,subject skills|city_code,subject skills,city_code,train-4,sank,sank,True,2.9156908988952637,,
train,full,subject skills|city_code,subject skills,city_code,train-5,sank,sank,True,2.3231663703918457,,
train,full,subject skills|access_code,subject skills,access_code,train-0,whale,whale,True,1.5886783599853516,,
train,full,subject skills|access_code,subject skills,access_code,train-1,whale,whale,True,2.206743001937866,,
train,full,subject skills|access_code,subject skills,access_code,train-2,whale,bond,False,3.983858823776245,,
train,full,subject skills|access_code,subject skills,access_code,train-3,whale,imag,False,3.976034164428711,,
train,full,subject skills|access_code,subject skills,access_code,train-4,whale,higher,False,4.341475963592529,,
train,full,subject skills|access_code,subject skills,access_code,train-5,whale,bond,False,2.835190773010254,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-0,sneak,sneak,True,2.315722942352295,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-1,sneak,sneak,True,2.670544385910034,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-2,sneak,seek,False,3.648311138153076,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-3,sneak,sneak,True,2.447140693664551,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-4,sneak,whatever,False,3.4227888584136963,,
train,full,subject dawn|registry_id,subject dawn,registry_id,train-5,sneak,sneak,True,2.653409957885742,,
train,full,subject dawn|city_code,subject dawn,city_code,train-0,shiny,shiny,True,0.783346951007843,,
train,full,subject dawn|city_code,subject dawn,city_code,train-1,shiny,shiny,True,1.8370423316955566,,
train,full,subject dawn|city_code,subject dawn,city_code,train-2,shiny,arms,False,2.8879778385162354,,
train,full,subject dawn|city_code,subject dawn,city_code,train-3,shiny,shiny,True,3.0124902725219727,,
train,full,subject dawn|city_code,subject dawn,city_code,train-4,shiny,shiny,True,2.898120164871216,,
train,full,subject dawn|city_code,subject dawn,city_code,train-5,shiny,arms,False,3.5575082302093506,,
train,full,subject dawn|access_code,subject dawn,access_code,train-0,pretending,gems,False,3.6609888076782227,,
train,full,subject dawn|access_code,subject dawn,access_code,train-1,pretending,gems,False,2.8303816318511963,,
train,full,subject dawn|access_code,subject dawn,access_code,train-2,pretending,pretending,True,2.976897954940796,,
train,full,subject dawn|access_code,subject dawn,access_code,train-3,pretending,pretending,True,3.232449531555176,,
train,full,subject dawn|access_code,subject dawn,access_code,train-4,pretending,pretending,True,3.4617247581481934,,
train,full,subject dawn|access_code,subject dawn,access_code,train-5,pretending,whale,False,3.0019476413726807,,
train,full,subject swung|registry_id,subject swung,registry_id,train-0,outs,tricky,False,2.930206298828125,,
train,full,subject swung|registry_id,subject swung,registry_id,train-1,outs,tricky,False,3.3832178115844727,,
train,full,subject swung|registry_id,subject swung,registry_id,train-2,outs,guide,False,3.9299232959747314,,
train,full,subject swung|registry_id,subject swung,registry_id,train-3,outs,bottle,False,4.201326847076416,,
train,full,subject swung|registry_id,subject swung,registry_id,train-4,outs,bottle,False,3.8100359439849854,,
train,full,subject swung|registry_id,subject swung,registry_id,train-5,outs,guide,False,3.0612659454345703,,
train,full,subject swung|city_code,subject swung,city_code,train-0,loomed,loomed,True,1.5432610511779785,,
train,full,subject swung|city_code,subject swung,city_code,train-1,loomed,loomed,True,2.7291674613952637,,
train,full,subject swung|city_code,subject swung,city_code,train-2,loomed,spirit,False,3.6291182041168213,,
train,full,subject swung|city_code,subject swung,city_code,train-3,loomed,loomed,True,2.184830904006958,,
train,full,subject swung|city_code,subject swung,city_code,train-4,loomed,spirit,False,3.001861572265625,,
train,full,subject swung|city_code,subject swung,city_code,train-5,loomed,loomed,True,2.607273817062378,,
train,full,subject swung|access_code,subject swung,access_code,train-0,heavy,heavy,True,1.6183481216430664,,
train,full,subject swung|access_code,subject swung,access_code,train-1,heavy,heavy,True,2.3632872104644775,,
train,full,subject swung|access_code,subject swung,access_code,train-2,heavy,heavy,True,2.630258798599243,,
train,full,subject swung|access_code,subject swung,access_code,train-3,heavy,heavy,True,0.7371096014976501,,
train,full,subject swung|access_code,subject swung,access_code,train-4,heavy,uncover,False,2.9241209030151367,,
train,full,subject swung|access_code,subject swung,access_code,train-5,heavy,door,False,3.5104780197143555,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-0,swayed,swayed,True,1.4549357891082764,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-1,swayed,swayed,True,0.5902956128120422,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-2,swayed,safely,False,3.9223341941833496,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-3,swayed,swayed,True,2.268263816833496,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-4,swayed,swayed,True,1.3993704319000244,,
train,full,subject lovely|registry_id,subject lovely,registry_id,train-5,swayed,tricky,False,3.496436595916748,,
train,full,subject lovely|city_code,subject lovely,city_code,train-0,favorite,favorite,True,1.2174652814865112,,
train,full,subject lovely|city_code,subject lovely,city_code,train-1,favorite,favorite,True,0.9754644632339478,,
train,full,subject lovely|city_code,subject lovely,city_code,train-2,favorite,house,False,2.7974791526794434,,
train,full,subject lovely|city_code,subject lovely,city_code,train-3,favorite,favorite,True,1.0964810848236084,,
train,full,subject lovely|city_code,subject lovely,city_code,train-4,favorite,favorite,True,2.2959401607513428,,
train,full,subject lovely|city_code,subject lovely,city_code,train-5,favorite,favorite,True,1.6550347805023193,,
train,full,subject lovely|access_code,subject lovely,access_code,train-0,higher,higher,True,0.990931510925293,,
train,full,subject lovely|access_code,subject lovely,access_code,train-1,higher,higher,True,1.1670315265655518,,
train,full,subject lovely|access_code,subject lovely,access_code,train-2,higher,bond,False,3.2637593746185303,,
train,full,subject lovely|access_code,subject lovely,access_code,train-3,higher,higher,True,2.3257555961608887,,
train,full,subject lovely|access_code,subject lovely,access_code,train-4,higher,higher,True,1.784577488899231,,
train,full,subject lovely|access_code,subject lovely,access_code,train-5,higher,higher,True,2.583540678024292,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-0,carved,near,False,8.922151565551758,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-1,carved,worries,False,14.675504684448242,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-2,carved,near,False,12.487642288208008,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-3,carved,near,False,8.280220985412598,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-4,carved,tricky,False,14.965224266052246,,
train,core_only,subject joked|registry_id,subject joked,registry_id,train-5,carved,members,False,13.527003288269043,,
train,core_only,subject joked|city_code,subject joked,city_code,train-0,prize,shiny,False,11.481167793273926,,
train,core_only,subject joked|city_code,subject joked,city_code,train-1,prize,shiny,False,12.91146469116211,,
train,core_only,subject joked|city_code,subject joked,city_code,train-2,prize,shiny,False,11.525131225585938,,
train,core_only,subject joked|city_code,subject joked,city_code,train-3,prize,shiny,False,13.733866691589355,,
train,core_only,subject joked|city_code,subject joked,city_code,train-4,prize,ghost,False,12.643552780151367,,
