step,private_answer_loss,public_preserve_kl,aux_gradient_norm,learning_rate,elapsed_seconds
750,0.07553175091743469,1.7073123455047607,0.15234375,0.001316842105263158,59.50365209998563
775,0.5509243011474609,1.7487690448760986,0.220703125,0.0012905263157894737,61.45122359972447
800,0.04943433403968811,1.7881836891174316,0.11328125,0.0012642105263157895,63.63486019987613
825,0.34159132838249207,1.7580127716064453,0.2080078125,0.0012378947368421051,65.70332999993116
850,0.03992319107055664,1.7750303745269775,0.10498046875,0.0012115789473684212,67.83028899971396
875,0.05450504645705223,1.721576452255249,0.1328125,0.0011852631578947368,69.83423429960385
900,0.030379367992281914,1.7392394542694092,0.07373046875,0.0011589473684210528,71.78081019967794
925,0.03855534642934799,1.7434375286102295,0.08984375,0.0011326315789473684,73.89368789969012
950,0.022996146231889725,1.6755785942077637,0.052978515625,0.0011063157894736842,75.88167799962685
975,0.061956748366355896,1.7234132289886475,0.08544921875,0.00108,77.80267489980906
1000,0.29598742723464966,1.7261035442352295,0.1064453125,0.0010536842105263158,79.67371749971062
1025,0.2072557955980301,1.685078501701355,0.166015625,0.0010273684210526314,81.50359259964898
1050,0.20102588832378387,1.626717448234558,0.1572265625,0.0010010526315789474,83.80578839965165
1075,0.028115715831518173,1.797905445098877,0.07421875,0.0009747368421052632,85.75740909995511
1100,0.19411011040210724,1.7514047622680664,0.1513671875,0.000948421052631579,87.62737689958885
1125,0.15281446278095245,1.5615382194519043,0.11376953125,0.0009221052631578948,89.5272196996957
1150,0.02436024881899357,1.6601237058639526,0.0517578125,0.0008957894736842106,91.33410259988159
1175,0.022957954555749893,1.6875131130218506,0.0498046875,0.0008694736842105263,93.47181929973885
1200,0.16607865691184998,1.7532784938812256,0.134765625,0.0008431578947368421,95.39660449977964
1225,0.25644800066947937,1.7689942121505737,0.07177734375,0.0008168421052631579,97.37058339966461
1250,0.022319618612527847,1.6738052368164062,0.0673828125,0.0007905263157894736,99.3098055999726
1275,0.15675340592861176,1.7482585906982422,0.1171875,0.0007642105263157894,101.12225629994646
1300,0.025805776938796043,1.6424059867858887,0.06298828125,0.0007378947368421052,103.29397199954838
1325,0.020995380356907845,1.7249361276626587,0.04638671875,0.000711578947368421,105.24127479968593
1350,0.15399807691574097,1.8027853965759277,0.1240234375,0.0006852631578947368,107.22748539969325
1375,0.016133198514580727,1.5422699451446533,0.0390625,0.0006589473684210527,109.11656019976363
1400,0.017197025939822197,1.7164561748504639,0.051513671875,0.0006326315789473685,110.9012848995626
1425,0.019633334130048752,1.7893908023834229,0.053466796875,0.0006063157894736843,113.19250269979239
1450,0.01549004577100277,1.6775407791137695,0.035888671875,0.00058,115.14382509980351
1475,0.2791917026042938,1.711063265800476,0.08544921875,0.0005536842105263158,117.0639274995774
1500,0.016384638845920563,1.695967197418213,0.04150390625,0.0005273684210526316,118.84420699998736
1525,0.14767731726169586,1.7488068342208862,0.12060546875,0.0005010526315789474,120.5840831999667
1550,0.013941745273768902,1.637596607208252,0.0361328125,0.0004747368421052632,122.48088549962267
1575,0.017836399376392365,1.608385443687439,0.05126953125,0.00044842105263157895,125.04417249979451
1600,0.015192000195384026,1.7163201570510864,0.041259765625,0.00042210526315789477,127.13260469958186
1625,0.031083757057785988,1.6330710649490356,0.048828125,0.0003957894736842105,129.0443483996205
1650,0.01784389652311802,1.6584190130233765,0.0390625,0.00036947368421052633,130.90805369988084
1675,0.026281826198101044,1.6201847791671753,0.04248046875,0.0003431578947368421,132.82577949995175
1700,0.013298479840159416,1.686384916305542,0.033203125,0.00031684210526315785,134.79003769997507
1725,0.03602017089724541,1.765247106552124,0.0595703125,0.0002905263157894737,136.54451189981773
1750,0.2625894546508789,1.6747245788574219,0.09619140625,0.0002642105263157895,138.47948579955846
1775,0.1409720480442047,1.6409015655517578,0.11572265625,0.00023789473684210529,140.28759879991412
1800,0.27865153551101685,1.793954610824585,0.09033203125,0.00021157894736842107,142.2223890996538
1825,0.01770857535302639,1.7218096256256104,0.0478515625,0.00018526315789473685,144.2544998996891
1850,0.019699450582265854,1.618533968925476,0.0546875,0.00015894736842105264,146.17342949984595
1875,0.017299218103289604,1.6998109817504883,0.047119140625,0.00013263157894736842,148.00105869956315
1900,0.017308451235294342,1.6365039348602295,0.0380859375,0.00010631578947368421,149.8750816998072
1925,0.017284469678997993,1.6651502847671509,0.04931640625,8e-05,151.62793560000136
1950,0.018275361508131027,1.7255964279174805,0.046875,5.368421052631579e-05,153.65238210000098
1975,0.2643829584121704,1.69452702999115,0.080078125,2.736842105263158e-05,155.5467180996202
2000,0.12025588005781174,1.7293832302093506,0.0947265625,1.0526315789473683e-06,157.36548279970884
